time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,-3.52147075758,-1.95334063608,22.2245768567,6.0671745961,0.0605274648469,0.0,-2.53929748295,-2.40787639166,5.64432454804,-0.18901889956,-0.129012944265,0.0,450.5536938506402,449.2254710410337,451.17232122662335,450.7359956211629
3.660000000000003,-3.67495257709,-2.10126706463,22.5609123986,6.05585951246,0.0527458304913,0.0,-2.57625341455,-2.52395942444,5.56696891688,-0.187731559026,-0.131090315501,0.0,420.2477394395682,420.05111735458064,420.3146429251995,420.38941900670653
3.720000000000003,-3.8307211033,-2.25711964758,22.8959149342,6.04419955611,0.0451383103946,0.0,-2.61535918998,-2.67213924336,5.59923151821,-0.212704077269,-0.119351775341,0.0,455.8430877425868,456.76606452220585,457.0203776771826,454.9885702163237
3.780000000000003,-3.98868018656,-2.42194434304,23.2321986016,6.03110746272,0.0375622351727,0.0,-2.64933664473,-2.82314011916,5.60971093951,-0.232407170362,-0.145998788901,0.0,452.5056550011973,450.3401613315478,450.31913794644487,448.67506078245407
3.840000000000003,-4.14852816566,-2.59594290297,23.5685413372,6.01694325616,0.0286683140966,0.0,-2.67822004343,-2.97802018901,5.60125981688,-0.244623162254,-0.15311460427,0.0,445.78204870488736,445.17945648236923,446.0111733445032,444.95642202946595
3.900000000000003,-4.31010042011,-2.78083491485,23.9091876932,6.00195338301,0.0192416780453,0.0,-2.70651939275,-3.18641845483,5.75212158038,-0.263050969043,-0.166608170891,0.0,496.54412614334916,495.5323141848974,496.30178057908626,494.8910912370445
3.960000000000003,-4.4730637642,-2.97690851596,24.2530818726,5.98677539552,0.00972837780595,0.0,-2.72485430502,-3.3506579352,5.71063059241,-0.238044721548,-0.146004538021,0.0,438.08016720158986,439.765884190502,437.6122099256067,439.6233027166619
4.020000000000002,-4.63703712471,-3.18501557798,24.600655198,5.9724457012,0.000859376991486,0.0,-2.73996471359,-3.58750966879,5.87341801909,-0.240439840086,-0.151707360269,0.0,502.8025823535824,502.3714244865962,504.28396060073845,504.0613411837558
4.080000000000001,-4.80172597068,-3.40596995174,24.9526494873,5.95779026402,6.2748930318,0.0,-2.7489242379,-3.77884939094,5.85905823688,-0.253239659441,-0.15421832189,0.0,452.7610565523172,452.53746334489955,452.3486621055969,451.2575558079692
4.14,-4.96681708258,-3.63816646614,25.3022123346,5.94292471498,6.26561025194,0.0,-2.75342963298,-3.96226528706,5.79263420194,-0.238603898123,-0.155719849572,0.0,436.71792442755816,436.5695399408195,435.5540604078775,436.7136789238325
